36	65	 8.525124e-03	 1.399520e-04
36	66	 8.997818e-03	 1.417691e-04
36	67	 9.539759e-03	 1.443518e-04
36	68	 1.012993e-02	 1.475029e-04
36	69	 1.078157e-02	 1.513308e-04
36	70	 1.149878e-02	 1.558168e-04
36	71	 1.229705e-02	 1.612308e-04
36	72	 1.316639e-02	 1.674807e-04
36	73	 1.410105e-02	 1.744636e-04
36	74	 1.515380e-02	 1.827461e-04
36	75	 1.630542e-02	 1.922272e-04
36	76	 1.753997e-02	 2.024708e-04
36	77	 1.886954e-02	 2.137571e-04
36	78	 2.031223e-02	 2.264345e-04
36	79	 2.187374e-02	 2.403899e-04
36	80	 2.360276e-02	 2.560935e-04
36	81	 2.546075e-02	 2.731769e-04
36	82	 2.751273e-02	 2.923162e-04
36	83	 2.981119e-02	 3.138424e-04
36	84	 3.229704e-02	 3.373706e-04
36	85	 3.502156e-02	 3.634570e-04
36	86	 3.799607e-02	 3.921384e-04
36	87	 4.127370e-02	 4.238535e-04
36	88	 4.489464e-02	 4.590143e-04
36	89	 4.889814e-02	 4.980675e-04
36	90	 5.330185e-02	 5.412160e-04
36	91	 5.820974e-02	 5.894296e-04
36	92	 6.370108e-02	 6.435120e-04
36	93	 6.984332e-02	 7.041881e-04
36	94	 7.677135e-02	 7.727314e-04
36	95	 8.460064e-02	 8.503279e-04
36	96	 9.347843e-02	 9.384880e-04
36	97	 1.036410e-01	 1.039528e-03
36	98	 1.154189e-01	 1.156786e-03
36	99	 1.291643e-01	 1.293762e-03
36	100	 1.453980e-01	 1.455679e-03
36	101	 1.649034e-01	 1.650368e-03
36	102	 1.888005e-01	 1.889028e-03
36	103	 2.189617e-01	 2.190378e-03
36	104	 2.586514e-01	 2.587069e-03
36	105	 3.143242e-01	 3.143645e-03
36	106	 4.015497e-01	 4.015817e-03
36	107	 5.676127e-01	 5.676447e-03
36	108	 1.000000e+00	 1.000050e-02
48	1	 5.672219e-01	 5.672530e-03
48	2	 4.007072e-01	 4.007366e-03
48	3	 3.130203e-01	 3.130557e-03
48	4	 2.569088e-01	 2.569551e-03
48	5	 2.168214e-01	 2.168837e-03
48	6	 1.862915e-01	 1.863734e-03
48	7	 1.620687e-01	 1.621750e-03
48	8	 1.423116e-01	 1.424470e-03
48	9	 1.258548e-01	 1.260224e-03
48	10	 1.119832e-01	 1.121876e-03
48	11	 1.001527e-01	 1.003965e-03
48	12	 8.989723e-02	 9.018440e-04
48	13	 8.097832e-02	 8.131252e-04
48	14	 7.314897e-02	 7.353335e-04
48	15	 6.626185e-02	 6.669989e-04
48	16	 6.014050e-02	 6.063505e-04
48	17	 5.472146e-02	 5.527676e-04
48	18	 4.988631e-02	 5.050612e-04
48	19	 4.553491e-02	 4.622214e-04
48	20	 4.163928e-02	 4.239210e-04
48	21	 3.810459e-02	 3.893544e-04
48	22	 3.493674e-02	 3.585181e-04
48	23	 3.207050e-02	 3.307472e-04
48	24	 2.949767e-02	 3.059674e-04
48	25	 2.712695e-02	 2.832585e-04
48	26	 2.498810e-02	 2.629411e-04
48	27	 2.302063e-02	 2.444551e-04
48	28	 2.124444e-02	 2.279336e-04
48	29	 1.960046e-02	 2.129200e-04
48	30	 1.812243e-02	 1.995412e-04
48	31	 1.675837e-02	 1.873936e-04
48	32	 1.553370e-02	 1.767230e-04
48	33	 1.440911e-02	 1.669166e-04
48	34	 1.338823e-02	 1.583743e-04
48	35	 1.242538e-02	 1.506251e-04
48	36	 1.157157e-02	 1.441787e-04
48	37	 1.078910e-02	 1.383752e-04
48	38	 1.005803e-02	 1.331721e-04
48	39	 9.421704e-03	 1.289388e-04
48	40	 8.839094e-03	 1.253108e-04
48	41	 8.309404e-03	 1.221938e-04
48	42	 7.846323e-03	 1.198064e-04
48	43	 7.433520e-03	 1.179293e-04
48	44	 7.048759e-03	 1.162860e-04
48	45	 6.706266e-03	 1.153610e-04
48	46	 6.412128e-03	 1.148448e-04
48	47	 6.148119e-03	 1.149313e-04
48	48	 5.925710e-03	 1.151795e-04
48	49	 5.744573e-03	 1.157477e-04
48	50	 5.586963e-03	 1.166407e-04
48	51	 5.463629e-03	 1.178442e-04
48	52	 5.372496e-03	 1.191442e-04
48	53	 5.314491e-03	 1.202639e-04
48	54	 5.286086e-03	 1.211177e-04
48	55	 5.314491e-03	 1.202639e-04
48	56	 5.372496e-03	 1.191442e-04
48	57	 5.463629e-03	 1.178442e-04
48	58	 5.586963e-03	 1.166407e-04
48	59	 5.744573e-03	 1.157477e-04
48	60	 5.925710e-03	 1.151795e-04
48	61	 6.148119e-03	 1.149313e-04
48	62	 6.412128e-03	 1.148448e-04
48	63	 6.706266e-03	 1.153610e-04
48	64	 7.048759e-03	 1.162860e-04
48	65	 7.433520e-03	 1.179293e-04
48	66	 7.846323e-03	 1.198064e-04
48	67	 8.309404e-03	 1.221938e-04
48	68	 8.839094e-03	 1.253108e-04
48	69	 9.421704e-03	 1.289388e-04
48	70	 1.005803e-02	 1.331721e-04
48	71	 1.078910e-02	 1.383752e-04
48	72	 1.157157e-02	 1.441787e-04
48	73	 1.242538e-02	 1.506251e-04
48	74	 1.338823e-02	 1.583743e-04
48	75	 1.440911e-02	 1.669166e-04
48	76	 1.553370e-02	 1.767230e-04
48	77	 1.675837e-02	 1.873936e-04
48	78	 1.812243e-02	 1.995412e-04
48	79	 1.960046e-02	 2.129200e-04
48	80	 2.124444e-02	 2.279336e-04
48	81	 2.302063e-02	 2.444551e-04
48	82	 2.498810e-02	 2.629411e-04
48	83	 2.712695e-02	 2.832585e-04
48	84	 2.949767e-02	 3.059674e-04
48	85	 3.207050e-02	 3.307472e-04
48	86	 3.493674e-02	 3.585181e-04
48	87	 3.810459e-02	 3.893544e-04
48	88	 4.163928e-02	 4.239210e-04
48	89	 4.553491e-02	 4.622214e-04
48	90	 4.988631e-02	 5.050612e-04
48	91	 5.472146e-02	 5.527676e-04
48	92	 6.014050e-02	 6.063505e-04
48	93	 6.626185e-02	 6.669989e-04
48	94	 7.314897e-02	 7.353335e-04
48	95	 8.097832e-02	 8.131252e-04
48	96	 8.989723e-02	 9.018440e-04
48	97	 1.001527e-01	 1.003965e-03
48	98	 1.119832e-01	 1.121876e-03
48	99	 1.258548e-01	 1.260224e-03
48	100	 1.423116e-01	 1.424470e-03
48	101	 1.620687e-01	 1.621750e-03
48	102	 1.862915e-01	 1.863734e-03
48	103	 2.168214e-01	 2.168837e-03
48	104	 2.569088e-01	 2.569551e-03
48	105	 3.130203e-01	 3.130557e-03
48	106	 4.007072e-01	 4.007366e-03
48	107	 5.672219e-01	 5.672530e-03
48	108	 1.000000e+00	 1.000050e-02
60	1	 5.669165e-01	 5.669471e-03
60	2	 4.001083e-01	 4.001356e-03
60	3	 3.120780e-01	 3.121090e-03
60	4	 2.556329e-01	 2.556723e-03
60	5	 2.152434e-01	 2.152953e-03
60	6	 1.844229e-01	 1.844911e-03
60	7	 1.599359e-01	 1.600238e-03
60	8	 1.399683e-01	 1.400800e-03
60	9	 1.233431e-01	 1.234815e-03
60	10	 1.093240e-01	 1.094916e-03
60	11	 9.733398e-02	 9.753346e-04
60	12	 8.699112e-02	 8.722672e-04
60	13	 7.799523e-02	 7.826964e-04
60	14	 7.011936e-02	 7.043805e-04
60	15	 6.321515e-02	 6.357863e-04
60	16	 5.707893e-02	 5.749275e-04
60	17	 5.165153e-02	 5.211859e-04
60	18	 4.681962e-02	 4.734138e-04
60	19	 4.251900e-02	 4.310199e-04
60	20	 3.868136e-02	 3.932645e-04
60	21	 3.520745e-02	 3.592425e-04
60	22	 3.211749e-02	 3.290619e-04
60	23	 2.932067e-02	 3.019366e-04
60	24	 2.679305e-02	 2.775254e-04
60	25	 2.452085e-02	 2.557428e-04
60	26	 2.246437e-02	 2.361867e-04
60	27	 2.061247e-02	 2.186814e-04
60	28	 1.894089e-02	 2.030433e-04
60	29	 1.741100e-02	 1.889231e-04
60	30	 1.603407e-02	 1.764411e-04
60	31	 1.478614e-02	 1.652783e-04
60	32	 1.364727e-02	 1.552117e-04
60	33	 1.262442e-02	 1.463702e-04
60	34	 1.168921e-02	 1.385897e-04
60	35	 1.081543e-02	 1.314839e-04
60	36	 1.004090e-02	 1.253785e-04
60	37	 9.350070e-03	 1.201608e-04
60	38	 8.702351e-03	 1.154801e-04
60	39	 8.125637e-03	 1.115122e-04
60	40	 7.605284e-03	 1.080447e-04
60	41	 7.142711e-03	 1.054354e-04
60	42	 6.727400e-03	 1.032495e-04
60	43	 6.346570e-03	 1.013802e-04
60	44	 6.002540e-03	 1.001143e-04
60	45	 5.704857e-03	 9.931430e-05
60	46	 5.452120e-03	 9.885251e-05
60	47	 5.219495e-03	 9.873139e-05
60	48	 5.018354e-03	 9.891161e-05
60	49	 4.857346e-03	 9.942730e-05
60	50	 4.710038e-03	 1.002275e-04
60	51	 4.605750e-03	 1.014091e-04
60	52	 4.531846e-03	 1.027905e-04
60	53	 4.490914e-03	 1.039577e-04
60	54	 4.473839e-03	 1.047176e-04
60	55	 4.490914e-03	 1.039577e-04
60	56	 4.531846e-03	 1.027905e-04
60	57	 4.605750e-03	 1.014091e-04
60	58	 4.710038e-03	 1.002275e-04
60	59	 4.857346e-03	 9.942730e-05
60	60	 5.018354e-03	 9.891161e-05
60	61	 5.219495e-03	 9.873139e-05
60	62	 5.452120e-03	 9.885251e-05
60	63	 5.704857e-03	 9.931430e-05
60	64	 6.002540e-03	 1.001143e-04
60	65	 6.346570e-03	 1.013802e-04
60	66	 6.727400e-03	 1.032495e-04
60	67	 7.142711e-03	 1.054354e-04
60	68	 7.605284e-03	 1.080447e-04
60	69	 8.125637e-03	 1.115122e-04
60	70	 8.702351e-03	 1.154801e-04
60	71	 9.350070e-03	 1.201608e-04
60	72	 1.004090e-02	 1.253785e-04
60	73	 1.081543e-02	 1.314839e-04
60	74	 1.168921e-02	 1.385897e-04
60	75	 1.262442e-02	 1.463702e-04
60	76	 1.364727e-02	 1.552117e-04
60	77	 1.478614e-02	 1.652783e-04
60	78	 1.603407e-02	 1.764411e-04
60	79	 1.741100e-02	 1.889231e-04
60	80	 1.894089e-02	 2.030433e-04
60	81	 2.061247e-02	 2.186814e-04
60	82	 2.246437e-02	 2.361867e-04
60	83	 2.452085e-02	 2.557428e-04
60	84	 2.679305e-02	 2.775254e-04
60	85	 2.932067e-02	 3.019366e-04
60	86	 3.211749e-02	 3.290619e-04
60	87	 3.520745e-02	 3.592425e-04
60	88	 3.868136e-02	 3.932645e-04
60	89	 4.251900e-02	 4.310199e-04
60	90	 4.681962e-02	 4.734138e-04
60	91	 5.165153e-02	 5.211859e-04
60	92	 5.707893e-02	 5.749275e-04
60	93	 6.321515e-02	 6.357863e-04
60	94	 7.011936e-02	 7.043805e-04
60	95	 7.799523e-02	 7.826964e-04
60	96	 8.699112e-02	 8.722672e-04
60	97	 9.733398e-02	 9.753346e-04
60	98	 1.093240e-01	 1.094916e-03
60	99	 1.233431e-01	 1.234815e-03
60	100	 1.399683e-01	 1.400800e-03
60	101	 1.599359e-01	 1.600238e-03
60	102	 1.844229e-01	 1.844911e-03
60	103	 2.152434e-01	 2.152953e-03
60	104	 2.556329e-01	 2.556723e-03
60	105	 3.120780e-01	 3.121090e-03
60	106	 4.001083e-01	 4.001356e-03
60	107	 5.669165e-01	 5.669471e-03
60	108	 1.000000e+00	 1.000050e-02
72	1	 5.667445e-01	 5.667746e-03
72	2	 3.997446e-01	 3.997707e-03
72	3	 3.115478e-01	 3.115761e-03
72	4	 2.549298e-01	 2.549650e-03
72	5	 2.143988e-01	 2.144443e-03
72	6	 1.834687e-01	 1.835280e-03
72	7	 1.588983e-01	 1.589745e-03
72	8	 1.388266e-01	 1.389217e-03
72	9	 1.221128e-01	 1.222299e-03
72	10	 1.080156e-01	 1.081578e-03
72	11	 9.596111e-02	 9.613069e-04
72	12	 8.555804e-02	 8.575686e-04
72	13	 7.654042e-02	 7.677220e-04
72	14	 6.864119e-02	 6.890796e-04
72	15	 6.171003e-02	 6.201710e-04
72	16	 5.558449e-02	 5.593240e-04
72	17	 5.014528e-02	 5.053594e-04
72	18	 4.530768e-02	 4.574396e-04
72	19	 4.100527e-02	 4.149267e-04
72	20	 3.716346e-02	 3.770443e-04
72	21	 3.373406e-02	 3.433285e-04
72	22	 3.063391e-02	 3.129521e-04
72	23	 2.785751e-02	 2.857996e-04
72	24	 2.535333e-02	 2.614482e-04
72	25	 2.311099e-02	 2.397832e-04
72	26	 2.107091e-02	 2.201780e-04
72	27	 1.925063e-02	 2.028082e-04
72	28	 1.757958e-02	 1.870465e-04
72	29	 1.607753e-02	 1.730020e-04
72	30	 1.472719e-02	 1.605252e-04
72	31	 1.348371e-02	 1.491776e-04
72	32	 1.237214e-02	 1.392297e-04
72	33	 1.136652e-02	 1.304394e-04
72	34	 1.046216e-02	 1.226651e-04
72	35	 9.648782e-03	 1.159097e-04
72	36	 8.910078e-03	 1.100999e-04
72	37	 8.227093e-03	 1.048373e-04
72	38	 7.620647e-03	 1.003548e-04
72	39	 7.067824e-03	 9.649363e-05
72	40	 6.582599e-03	 9.346294e-05
72	41	 6.141210e-03	 9.101415e-05
72	42	 5.751910e-03	 8.902194e-05
72	43	 5.399094e-03	 8.751344e-05
72	44	 5.090730e-03	 8.628451e-05
72	45	 4.818797e-03	 8.541485e-05
72	46	 4.569724e-03	 8.491633e-05
72	47	 4.371587e-03	 8.495076e-05
72	48	 4.191774e-03	 8.544183e-05
72	49	 4.034137e-03	 8.600661e-05
72	50	 3.907680e-03	 8.694241e-05
72	51	 3.813205e-03	 8.800649e-05
72	52	 3.744106e-03	 8.911794e-05
72	53	 3.694322e-03	 9.016173e-05
72	54	 3.700360e-03	 9.103638e-05
72	55	 3.694322e-03	 9.016173e-05
72	56	 3.744106e-03	 8.911794e-05
72	57	 3.813205e-03	 8.800649e-05
72	58	 3.907680e-03	 8.694241e-05
72	59	 4.034137e-03	 8.600661e-05
72	60	 4.191774e-03	 8.544183e-05
72	61	 4.371587e-03	 8.495076e-05
72	62	 4.569724e-03	 8.491633e-05
72	63	 4.818797e-03	 8.541485e-05
72	64	 5.090730e-03	 8.628451e-05
72	65	 5.399094e-03	 8.751344e-05
72	66	 5.751910e-03	 8.902194e-05
72	67	 6.141210e-03	 9.101415e-05
72	68	 6.582599e-03	 9.346294e-05
72	69	 7.067824e-03	 9.649363e-05
72	70	 7.620647e-03	 1.003548e-04
72	71	 8.227093e-03	 1.048373e-04
72	72	 8.910078e-03	 1.100999e-04
72	73	 9.648782e-03	 1.159097e-04
72	74	 1.046216e-02	 1.226651e-04
72	75	 1.136652e-02	 1.304394e-04
72	76	 1.237214e-02	 1.392297e-04
72	77	 1.348371e-02	 1.491776e-04
72	78	 1.472719e-02	 1.605252e-04
72	79	 1.607753e-02	 1.730020e-04
72	80	 1.757958e-02	 1.870465e-04
72	81	 1.925063e-02	 2.028082e-04
72	82	 2.107091e-02	 2.201780e-04
72	83	 2.311099e-02	 2.397832e-04
72	84	 2.535333e-02	 2.614482e-04
72	85	 2.785751e-02	 2.857996e-04
72	86	 3.063391e-02	 3.129521e-04
72	87	 3.373406e-02	 3.433285e-04
72	88	 3.716346e-02	 3.770443e-04
72	89	 4.100527e-02	 4.149267e-04
72	90	 4.530768e-02	 4.574396e-04
72	91	 5.014528e-02	 5.053594e-04
72	92	 5.558449e-02	 5.593240e-04
72	93	 6.171003e-02	 6.201710e-04
72	94	 6.864119e-02	 6.890796e-04
72	95	 7.654042e-02	 7.677220e-04
72	96	 8.555804e-02	 8.575686e-04
